1000001444,9,13,44
1000001465,523,9,303
1000000719,699,6,186
1000000407,373,15,55
1000000940,618,9,336
1000000404,980,10,286
1000001397,630,10,254
1000001239,687,10,260
1000001213,815,9,254
1000000346,842,5,191
1000000847,866,15,127
1000000887,799,9,153
1000001182,789,12,47
1000000044,398,12,313
1000001072,960,5,220
1000001167,769,4,210
1000000276,272,12,320
1000001527,408,14,130
1000000880,253,14,69
1000001545,929,1,67
1000000603,739,2,123
1000000254,974,11,195
1000001053,469,8,326
1000000172,772,8,253
1000001571,479,10,95
1000001094,368,9,292
1000001494,975,3,260
1000000529,490,13,121
1000000643,810,6,135
1000001394,551,3,222
1000001464,280,14,326
1000000216,454,4,115
1000000216,177,10,99
1000000908,418,10,313
1000001176,891,2,272
1000000180,240,1,126
1000001169,962,8,145
1000000728,681,13,148
1000000831,848,3,141
1000001027,812,1,337
1000000753,109,8,159
1000000351,537,13,184
1000000793,608,12,104
1000001257,707,6,317
1000001473,476,7,171
1000001079,672,14,196
1000000540,634,14,51
1000000137,112,10,334
1000000668,79,2,64
1000000201,693,15,229
1000000117,226,2,80
1000001476,308,13,261
1000000243,489,12,295
1000001007,792,3,74
1000000295,139,3,111
1000000986,62,11,214
1000000827,963,8,89
1000000243,351,1,119
1000000956,538,6,160
1000001007,514,6,250
1000000539,254,13,198
1000001431,225,5,314
1000000986,214,11,123
1000000034,315,15,111
1000000912,38,12,140
1000001188,844,5,323
1000000899,472,8,328
1000001325,388,14,314
1000001279,653,8,122
1000000155,272,1,337
1000000433,472,10,281
1000000070,684,10,149
1000000856,510,14,252
1000001238,333,7,229
1000000695,645,7,116
1000001149,444,5,130
1000000625,648,2,173
1000001486,240,13,166
1000000501,413,1,120
1000001452,719,3,186
1000001557,245,11,330
1000000058,874,5,328
1000001560,225,10,60
1000000625,420,7,297
1000000506,726,14,224
1000001184,23,3,310
1000000696,364,11,250
1000001338,441,8,247
1000001249,358,9,87
1000000917,556,4,191
1000001116,674,9,239
1000000831,789,6,147
1000000195,474,12,127
1000000966,705,12,149
1000001198,648,13,237
1000000216,709,12,168
1000001298,835,2,106
1000001309,220,11,240
1000001522,370,7,204
1000000329,176,9,292
1000001183,497,4,67
1000001490,209,9,115
1000001061,213,14,124
1000000850,337,2,207
1000000824,142,7,182
1000000752,425,15,128
1000001402,692,14,150
1000000205,885,12,144
1000000308,652,6,207
1000001565,473,13,124
1000000982,777,9,182
1000001171,529,3,87
1000000232,23,2,300
1000000073,663,6,293
1000000173,787,14,288
1000001406,672,9,264
1000001264,320,6,332
1000000479,158,3,288
1000000951,95,10,223
1000000072,286,9,308
1000000535,916,9,265
1000001100,844,6,117
1000001478,658,10,150
1000000960,892,11,109
1000000661,691,11,70
1000001319,741,9,225
1000000653,720,13,190
1000000658,503,13,182
1000001378,256,9,224
1000000766,840,10,123
1000001351,638,7,222
1000001293,616,7,277
1000001007,386,6,303
1000000533,928,11,324
1000001199,887,11,281
1000000526,497,13,64
1000001170,235,11,188
1000000412,659,14,200
1000001400,711,3,281
1000000241,206,10,89
1000000356,686,6,216
1000000539,449,5,189
1000000461,702,15,227
1000001290,717,15,104
1000000197,88,3,114
1000001406,21,12,68
1000001049,68,15,67
1000000964,986,14,228
1000000707,376,13,215
1000001254,358,8,105
1000000970,142,4,101
1000001136,36,9,145
1000000301,598,11,309
1000000516,939,6,103
1000000082,260,10,264
1000000314,3,2,289
1000000527,809,14,77
1000000312,72,15,60
1000000394,63,8,259
1000000240,564,5,262
1000000449,277,3,245
1000000588,889,6,257
1000000687,800,8,241
1000000139,820,3,48
1000000893,894,14,113
1000000473,715,8,164
1000000514,424,12,288
1000001006,969,11,186
1000000963,108,2,126
1000001311,369,13,224
1000000087,756,4,168
1000000688,668,14,306
1000000405,572,12,245
1000000950,243,4,158
1000001027,837,12,321
1000001533,113,8,295
1000001344,905,2,286
1000001293,510,2,180
1000000352,985,7,65
1000000819,720,6,251
1000000348,469,4,76
1000001228,467,13,222
1000000938,642,15,169
1000000158,669,4,92
1000000491,804,3,121
1000000549,954,5,50
1000001413,300,8,43
1000001422,934,11,169
1000000094,575,10,118
1000000724,994,8,300
1000001553,956,14,149
1000000472,481,13,317
1000001278,640,11,153
1000001238,816,13,277
1000001421,542,11,213
1000000135,166,12,325
1000001408,135,15,319
1000000629,191,6,50
1000000807,764,6,208
1000000604,318,5,275
1000000142,539,7,135
1000000380,926,4,171
1000000506,456,11,113
1000000152,434,1,74
1000001530,930,12,45
1000001201,157,13,211
1000000928,686,3,321
1000000412,589,5,106
1000000853,619,5,82
1000001293,836,1,207
1000000088,638,8,209
1000001569,232,4,289
1000001492,646,12,202
1000001082,368,2,297
1000000880,928,13,96
1000001467,332,11,56
1000000716,50,12,206
1000001199,90,13,82
1000000393,941,15,200
1000000098,286,15,194
1000000574,231,5,77
1000001521,936,12,318
1000001397,69,15,139
1000001165,109,15,183
1000000052,343,3,46
1000000146,95,12,242
1000001384,196,15,121
1000000892,393,4,79
1000000297,921,15,232
1000000160,98,6,304
1000001169,399,8,140
1000000216,56,15,261
1000000276,825,11,125
1000000794,532,3,184
1000000109,943,5,234
1000000092,622,6,137
1000000857,111,15,123
1000001506,34,6,128
1000000915,692,9,71
1000000216,588,1,165
1000001307,762,8,193
1000001129,609,11,162
1000001534,856,7,291
1000001377,599,3,298
1000000742,249,15,309
1000001034,833,2,177
1000000058,53,15,99
1000000049,18,9,257
1000000035,654,11,144
1000000036,138,5,143
1000000102,712,8,272
1000001184,598,3,341
1000000230,596,7,49
1000001229,783,9,335
1000001502,351,12,93
1000000572,267,11,120
1000000247,460,6,61
1000001166,335,1,181
1000001314,71,10,334
1000000725,833,13,294
1000001272,401,10,296
1000000672,26,14,124
1000000839,138,11,270
1000001326,982,13,72
1000000748,758,5,107
1000000438,674,4,112
1000000454,126,7,290
1000000685,964,15,162
1000001304,731,12,266
1000000517,29,4,136
1000000739,990,9,90
1000000749,239,2,171
1000000830,541,13,205
1000000797,12,9,195
1000001250,357,4,80
1000001304,47,1,251
1000000622,855,14,105
1000001485,893,14,339
1000001449,186,1,188
1000000952,90,15,103
1000000082,388,14,158
1000001093,474,8,190
1000000251,882,9,91
1000001093,557,1,184
1000000071,726,13,234
1000000916,547,10,53
1000000779,721,4,340
1000001414,611,1,152
1000001512,78,15,263
1000001083,209,8,62
1000000371,614,11,243
1000001209,762,5,233
1000001081,314,8,214
1000000854,806,7,86
1000000219,256,15,287
1000001335,265,6,262
1000001451,943,12,239
1000000445,579,1,133
1000001265,901,7,108
1000000363,143,15,122
1000001295,481,8,198
1000001030,738,10,230
1000000059,669,1,310
1000000504,854,9,286
1000001182,372,4,327
1000001514,940,14,129
1000001208,731,10,301
1000000192,707,5,305
1000000484,990,11,96
1000001080,119,2,331
1000000178,581,8,144
1000000622,25,2,328
1000000451,466,4,72
1000000839,424,5,225
1000001336,395,6,279
1000000523,170,13,207
1000000577,204,2,102
1000000191,761,6,309
1000001122,94,10,78
1000000214,28,9,296
1000000868,387,5,259
1000000486,643,10,114
1000000036,204,6,155
1000000657,503,7,318
1000001083,581,3,116
1000001097,187,15,62
1000001100,714,8,121
1000000375,151,11,212
1000000702,981,10,81
1000000799,158,7,230
1000000787,38,13,138
1000001060,178,10,269
1000001564,443,6,81
1000001385,538,4,59
1000000498,95,15,132
1000000624,480,2,331
1000000259,893,11,170
1000000486,597,13,96
1000000280,838,10,289
1000001428,495,4,44
1000000994,199,15,223
1000000603,310,1,280
1000001395,42,14,103
1000001410,11,11,131
1000001286,299,14,333
1000000353,854,12,54
1000001168,603,10,205
1000001022,279,10,162
1000000740,455,2,313
1000001003,179,14,141
1000000644,944,2,294
1000000103,529,3,193
1000000199,580,7,226
1000000831,523,5,191
1000000932,911,5,161
1000000218,232,4,111
1000000062,255,9,193
1000000315,248,12,123
1000000357,103,8,77
1000000040,550,11,199
1000000501,430,6,81
1000001270,132,5,147
1000000872,717,14,195
1000000625,35,5,229
1000001170,747,11,313
1000001232,693,6,166
1000000983,351,2,87
1000000729,204,12,203
1000000357,601,9,197
1000000987,961,10,209
1000000675,866,7,94
1000000605,355,11,172
1000001193,629,8,248
1000000155,419,8,99
1000000755,17,9,105
1000000882,908,6,329
1000001048,725,1,100
1000001401,695,1,179
1000000850,437,4,286
1000000321,266,2,196
1000001499,627,14,283
1000000638,343,3,134
1000000692,296,6,127
1000000513,796,9,189
1000000671,900,9,67
1000000795,21,4,198
1000000373,435,4,227
1000001341,745,6,312
1000001374,249,13,163
1000001122,85,4,265
1000000899,976,5,85
1000000177,590,3,160
1000000826,114,4,108
1000000311,887,13,150
1000000837,154,6,168
1000001498,278,9,299
1000001418,610,5,78
1000000510,417,8,182
1000000729,499,5,214
1000000708,923,12,51
1000001362,928,12,161
1000001549,322,15,144
1000000490,437,14,52
1000000203,289,14,332
1000000397,742,9,320
1000001524,941,5,206
1000001053,84,8,71
1000000470,820,12,277
1000000855,201,14,151
1000000168,942,11,337
1000001356,739,3,286
1000001199,794,13,272
1000000437,713,14,171
1000001343,434,13,222
1000000065,808,14,83
1000000695,474,10,307
1000000219,452,9,113
1000000957,701,2,132
1000001552,45,2,188
1000000149,27,15,258
1000001174,978,3,330
1000000760,849,6,275
1000001204,776,5,95
1000000308,608,5,68
1000000888,621,3,206
1000000068,183,14,262
1000000818,58,12,199
1000000576,924,8,233
1000000264,623,1,44
1000000790,927,4,134
1000000451,547,9,206
1000000742,350,10,285
1000000407,169,12,126
1000000891,992,7,171
1000000062,631,9,198
1000001011,872,3,181
1000000409,880,7,266
1000001307,613,7,107
1000001277,444,2,252
1000000842,151,8,95
1000000656,349,3,99
1000000959,61,4,98
1000001503,975,15,184
1000000301,181,11,173
1000000621,403,6,90
1000000045,25,11,179
1000000303,644,11,94
1000001490,411,6,210
1000001227,635,3,118
1000000268,259,8,250
1000001332,403,7,304
1000001445,527,6,297
1000000945,820,9,161
1000001366,916,7,248
1000000955,881,5,302
1000000555,312,7,321
1000000078,658,2,287
1000001282,363,6,276
1000000513,746,8,172
1000001206,415,12,250
1000000045,740,10,258
1000001549,415,5,149
1000000102,856,11,213
1000001054,468,14,145
1000000676,389,1,305
1000001463,620,5,240
1000000716,304,5,223
1000001305,829,8,319
1000001566,462,6,301
1000000891,240,1,158
1000000489,782,5,143
1000000292,517,12,149
1000001119,419,7,160
1000001288,67,13,117
1000000464,353,8,111
1000001125,201,4,246
1000001311,449,12,303
1000000639,176,11,251
1000001225,90,15,74
1000000585,171,3,266
1000000989,171,15,216
1000000998,835,6,135
1000001364,800,1,153
1000000043,895,4,334
1000000563,362,13,129
1000000568,219,5,277
1000000614,144,13,150
1000000881,839,4,50
1000000354,330,9,74
1000000427,554,8,314
1000001473,112,2,201
1000000068,831,4,129
1000000335,322,3,216
1000000812,540,3,327
1000000379,290,1,232
1000000520,256,7,111
1000001464,995,13,127
1000001236,284,7,238
1000001298,775,3,57
1000001149,323,10,224
1000000976,492,13,139
1000001274,167,3,158
1000001460,615,6,181
1000000282,761,12,250
1000000411,863,5,96
1000000228,359,14,264
1000000254,740,14,55
1000000131,505,3,227
1000001274,65,9,121
1000001134,944,9,90
1000000169,709,9,61
1000000354,993,10,168
1000000513,372,10,101
1000000481,143,10,104
1000000540,92,3,54
1000000291,254,4,277
1000000787,447,15,220
1000000544,543,10,137
1000000537,857,4,301
1000000824,101,13,143
1000000935,794,4,320
1000000335,525,3,272
1000001426,88,11,120
1000001507,636,7,196
1000000338,493,3,268
1000000300,52,15,297
1000000726,133,9,69
1000001505,698,7,58
1000001530,25,7,283
1000000724,288,3,45
1000000299,538,13,214
1000001425,728,4,66
1000001347,52,11,66
1000000585,246,9,215
1000001475,98,2,148
1000001208,392,9,180
1000000078,62,1,55
1000000946,46,11,339
1000000602,43,11,288
1000001376,782,3,145
1000000245,270,6,274
1000000928,982,14,53
1000000687,266,10,85
1000001404,172,3,57
1000000971,850,8,291
1000001317,925,1,250
1000000133,959,2,184
1000001311,252,15,185
1000001074,478,6,288
1000000948,471,7,180
1000001569,120,6,216
1000000097,317,8,56
1000000908,88,5,226
1000000530,177,1,129
1000000074,654,3,48
1000001372,902,1,185
1000000501,209,5,123
1000000127,518,11,185
1000001246,433,10,127
1000000485,570,5,158
1000000136,769,13,166
1000001486,333,3,83
1000001337,931,6,199
1000000590,651,5,73
1000001169,667,7,156
1000001035,587,11,209
1000000363,341,1,123
1000000181,983,14,229
1000000740,161,15,209
1000000488,847,14,139
1000001332,128,10,79
1000001536,649,12,252
1000001052,323,4,191
1000001463,261,3,339
1000000743,286,8,339
1000000125,741,13,117
1000001450,413,14,97
1000000977,21,11,53
1000000791,813,3,213
1000000870,983,6,49
1000001360,703,11,204
1000000369,74,8,103
1000000112,814,11,105
1000001037,940,10,324
1000000182,246,7,339
1000000758,890,6,138
1000001297,386,1,170
1000000468,6,11,134
1000001077,133,12,199
1000000715,564,1,155
1000001374,778,12,303
1000001077,263,2,43
1000001216,708,9,218
1000001549,645,13,219
1000000673,821,15,145
1000001396,911,2,200
1000001427,490,9,117
1000000390,731,7,325
1000001270,857,7,237
1000001539,157,7,321
1000001304,800,12,271
1000000113,579,13,159
1000000662,557,1,168
1000000280,698,1,318
1000001281,111,11,142
1000000333,121,7,268
1000001205,951,3,243
1000001485,6,14,293
1000001567,147,7,193
1000000318,658,6,58
1000001377,253,12,153
1000001007,239,2,287
1000000895,11,8,298
1000000216,226,3,171
1000000885,651,1,213
1000000461,811,8,114
1000000711,513,11,264
1000001084,907,1,238
1000000164,631,10,225
1000001391,58,14,168
1000000239,817,6,49
1000000886,524,8,141
1000000751,450,13,157
1000000078,887,8,250
1000000748,312,10,204
1000000547,542,11,334
1000001132,96,2,172
1000000721,855,8,341
1000001133,170,10,174
1000000088,735,5,301
1000000271,239,12,169
1000001188,104,15,298
1000001388,646,15,296
1000000853,858,3,145
1000000908,456,14,318
1000000092,479,4,187
1000000912,545,6,174
1000001181,703,12,230
1000000479,931,8,240
1000001359,521,13,86
1000000465,420,4,236
1000000325,533,5,206
1000001134,621,13,78
1000001515,960,1,168
1000000157,722,6,103
1000000561,498,1,320
1000000639,903,9,257
1000000949,289,4,56
1000000185,239,10,212
1000000230,129,2,207
1000000919,26,1,75
1000000773,344,6,249
1000000602,245,2,228
1000001349,780,6,338
1000000265,145,8,127
1000000188,867,9,156
1000000389,359,12,295
1000001037,860,12,48
1000000535,964,5,230
1000000619,689,1,314
1000000551,447,6,294
1000000360,793,12,327
1000000686,663,12,143
1000000455,499,8,80
1000001222,684,3,104
1000000701,664,14,246
1000000261,112,14,338
1000001377,410,2,316
1000000228,30,1,247
1000001166,934,8,323
1000001107,860,10,107
1000001092,348,6,216
1000000890,302,12,230
1000000361,823,1,174
1000000622,742,1,148
1000000606,902,9,154
1000001440,457,3,294
1000000702,483,9,290
1000000668,692,3,266
1000000244,836,14,160
1000000723,366,14,165
1000000241,622,10,278
1000000677,270,3,328
1000001398,444,3,192
1000000874,88,12,233
1000000609,427,7,235
1000000452,529,11,121
1000000466,341,1,233
1000000868,990,15,184
1000001491,655,8,61
1000000772,59,8,220
1000001030,129,3,235
1000000506,926,14,80
1000001538,524,5,331
1000001338,422,8,249
1000001336,686,11,286
1000000381,184,7,149
1000000939,512,7,297
1000000593,481,3,121
1000000944,102,8,331
1000000569,483,2,295
1000000476,678,14,136
1000000132,790,5,211
1000000666,481,7,90
1000000112,276,12,209
1000000909,773,11,298
1000000916,973,2,162
1000000170,130,6,132
1000001186,757,7,78
1000000212,55,15,213
1000000149,550,5,99
1000001266,196,14,105
1000000816,113,15,221
1000001190,116,3,90
1000000867,759,1,289
1000001281,533,9,121
1000000839,212,6,287
1000001099,895,10,312
1000001268,298,14,335
1000001057,275,10,75
1000000082,453,3,146
1000001316,42,9,56
1000000577,303,5,210
1000001433,326,9,156
1000000680,492,10,195
1000000493,386,6,108
1000001173,535,14,120
1000001306,577,3,326
1000000789,1,12,107
1000001296,677,12,251
1000001547,7,2,182
1000001209,23,4,121
1000000052,532,6,133
1000000212,327,5,54
1000000229,331,10,89
1000001151,259,12,86
1000000998,823,6,56
1000000845,441,4,138
1000000908,545,6,67
1000000778,577,14,213
1000000972,772,4,272
1000000520,295,2,270
1000000956,178,2,204
1000000665,194,1,138
1000000611,805,3,206
1000000719,547,1,94
1000000185,924,5,86
1000001332,652,10,241
1000000215,317,4,210
1000001481,814,13,60
1000000621,961,13,160
1000001028,841,13,97
1000000706,658,8,304
1000000090,808,1,283
1000001062,160,7,103
1000001022,225,3,142
1000000073,857,12,332
1000001422,382,12,195
1000001340,54,7,53
1000000858,419,10,136
1000000754,677,10,185
1000000956,460,7,106
1000001045,222,10,71
1000000406,266,9,155
1000000941,677,14,66
1000000397,139,12,207
1000000274,703,10,77
1000001481,380,1,274
1000000337,767,12,156
1000000056,442,12,250
1000000862,372,1,123
1000000390,232,13,322
1000000358,133,4,235
1000000580,828,1,87
1000000375,243,9,206
1000001260,617,5,69
1000001396,367,14,224
1000000622,468,8,230
1000000265,533,4,68
1000001459,911,14,160
1000001130,795,13,47
1000000227,21,5,235
1000001495,814,3,84
1000001039,256,13,141
1000000681,940,2,314
1000000808,30,6,214
1000000187,509,6,212
1000000619,639,3,317
1000000242,827,2,175
1000001136,45,13,327
1000000655,288,1,193
1000000046,868,5,313
1000000138,815,5,187
1000001195,696,11,312
1000001483,119,6,221
1000001456,897,9,109
1000001365,610,8,143
1000001567,223,11,97
1000001247,119,10,293
1000000826,203,1,138
1000001132,198,7,174
1000000116,687,6,162
1000000679,587,4,105
1000000931,465,15,231
1000000721,711,7,286
1000000087,214,2,139
1000000227,342,8,238
1000001279,485,9,217
1000001269,74,15,109
1000000105,2,13,85
1000001180,531,14,191
1000000544,518,9,326
1000000220,840,4,262
1000001018,858,12,169
1000001252,341,6,171
1000000768,560,13,102
1000001433,22,10,201
1000001365,828,3,57
1000000696,213,4,141
1000001168,178,3,223
1000000459,491,1,299
1000000232,115,11,199
1000001495,770,13,303
1000000629,646,15,184
1000000283,877,3,136
1000001281,907,15,213
1000001002,686,10,224
1000001355,871,4,248
1000000802,43,3,96
1000000845,985,4,84
1000000199,319,14,187
1000000959,651,15,118
1000000050,939,3,148
1000000506,231,3,224
1000000153,107,2,331
1000000390,666,3,87
1000000196,676,11,325
1000000642,394,4,197
1000000562,639,8,333
1000000074,249,15,80
1000000239,626,1,74
1000000690,862,12,93
1000001189,754,4,296
1000001223,791,12,112
1000000810,391,11,85
1000000591,544,8,280
1000001068,659,8,170
1000000814,372,7,161
1000001236,92,13,226
1000001397,557,15,251
1000000880,303,14,157
1000000185,654,6,327
1000000233,123,13,172
1000001418,615,10,213
1000001556,358,2,92
1000000065,928,4,148
1000000299,311,9,323
1000000846,737,7,190
1000000088,714,9,247
1000001278,177,12,216
1000000211,171,4,98
1000000326,968,13,79
1000001024,298,11,231
1000000809,476,4,190
1000000318,425,7,233
1000001346,283,9,202
1000000941,726,9,126
1000000464,750,1,322
1000001480,599,6,168
1000000535,317,11,279
1000001409,903,1,282
1000000351,466,13,264
1000000065,576,2,290
1000000416,405,5,276
1000000077,188,1,224
1000000424,631,9,191
1000000824,252,5,331
1000000546,872,10,281
1000001380,316,6,325
1000000418,666,14,228
1000000530,463,13,179
1000001399,11,13,131
1000000568,139,2,324
1000000797,420,8,179
1000000787,307,8,326
1000000090,175,15,309
1000000780,452,10,107
1000000064,799,12,90
1000001458,535,5,122
1000000835,767,14,310
1000000775,85,11,153
1000000043,869,13,309
1000000160,444,1,180
1000000082,676,8,173
1000001157,235,15,128
1000000622,693,6,188
1000001300,847,13,235
1000001077,827,2,60
1000001480,662,7,241
1000001289,507,12,304
1000000291,928,1,204
1000000868,736,10,113
1000000859,885,6,80
1000000056,348,7,132
1000000508,79,11,152
1000001152,630,11,324
1000000789,136,7,321
1000000849,315,13,272
1000000931,258,7,259
1000000442,704,10,100
1000000267,903,1,176
1000001228,749,4,252
1000000992,952,5,165
1000001543,303,2,263
1000000140,333,9,252
1000000727,675,8,76
1000000970,192,12,67
1000000792,510,5,222
1000001255,991,2,81
1000000536,318,10,238
1000000870,9,15,197
1000001302,297,10,216
1000000608,454,15,47
1000001193,510,11,204
1000000136,241,3,285
1000001474,607,14,281
1000001418,333,11,328
1000000148,345,7,266
1000000126,789,15,336
1000000380,53,12,339
1000000273,456,11,305
1000000269,258,4,242
1000001005,571,13,295
1000000068,104,2,298
1000000193,669,3,337
1000000270,519,13,235
1000000370,903,15,296
1000000540,110,13,180
1000000905,773,10,50
1000000370,894,9,187
1000001561,707,10,55
1000001071,337,3,194
1000000589,193,14,189
1000000171,776,4,321
1000000986,363,11,45
1000001564,357,15,328
1000001470,420,11,84
1000000548,113,12,48
1000001269,562,5,283
1000000145,591,14,301
1000001527,882,15,224
1000000078,604,9,112
1000001409,192,7,93
1000000063,510,6,72
1000000424,158,9,57
1000001181,675,1,267
1000000946,213,13,216
1000000776,601,3,234
1000000700,259,15,340
1000000412,340,12,188
1000001418,298,4,100
1000001550,618,12,143
1000001525,842,6,228
1000000448,47,9,290
1000001017,935,7,204
1000000294,952,11,272
1000000414,496,9,251
1000000958,506,8,164
1000001254,838,8,133
1000001056,375,13,137
1000001200,214,10,222
1000001531,597,7,247
1000001354,684,3,96
1000000716,802,4,159
1000001101,362,8,97
1000001031,934,14,61
1000000662,829,13,136
1000000425,598,15,291
1000000724,192,8,217
1000000302,84,12,208
1000001386,972,1,327
1000000128,710,13,217
1000000954,36,8,186
1000001370,782,7,253
1000000468,557,9,227
1000001075,226,12,167
1000000445,555,12,328
1000001010,900,2,214
1000000693,899,6,300
1000000753,375,7,294
1000000928,138,5,138
1000000035,532,1,256
1000001099,208,1,271
1000001463,305,3,301
1000001210,189,8,74
1000000085,679,1,200
1000000421,394,4,130
1000001539,11,15,235
1000000254,81,2,48
1000001460,349,1,174
1000001184,621,7,142
1000000060,641,2,295
1000000831,360,11,146
1000000285,105,1,86
1000000841,199,8,180
1000000470,922,15,337
1000000657,127,1,331
1000000577,338,2,63
1000000779,769,9,98
1000000468,400,6,140
1000001063,124,11,120
1000001100,953,10,253
1000000999,297,5,223
1000000673,547,12,52
1000001466,132,4,58
1000000660,5,9,253
1000001439,754,14,59
1000000630,19,4,202
1000000897,356,10,245
1000000729,660,7,73
1000001494,92,10,56
1000001185,590,10,63
1000000600,623,4,239
1000001243,360,10,93
1000000173,70,9,176
1000000225,609,9,127
1000001016,305,1,99
1000001370,361,14,169
1000000257,440,5,109
1000000226,634,15,246
1000000084,249,13,92
1000000104,156,14,251
1000001121,91,3,238
1000000711,665,6,308
1000000599,791,4,278
1000001010,665,10,105
1000001527,440,15,181
1000000092,100,14,293
1000000843,289,11,169
1000001406,628,6,151
1000001536,660,15,270
1000001326,483,10,130
1000000363,716,12,228
1000000644,815,8,89
1000000046,82,15,83
1000000517,908,14,225
1000000742,631,13,302
1000000440,910,8,320
1000001409,735,11,218
1000001367,690,10,205
1000001492,133,10,258
1000001138,226,9,103
1000001159,393,4,310
1000000537,714,7,269
1000000808,717,2,150
1000000536,976,10,173
1000000694,820,11,234
1000001401,263,3,268
1000000852,517,13,238
1000000528,442,1,288
1000000595,758,4,316
1000000588,996,9,114
1000000061,428,11,71
1000001200,371,8,298
1000001520,970,13,144
1000000142,681,8,240
1000000689,178,12,245
1000000459,377,2,175
1000001114,684,3,277
1000001298,765,9,50
1000001077,565,2,179
1000000138,294,3,308
1000001381,214,12,236
1000001147,971,4,51
1000000644,964,5,174
1000001391,351,8,311
1000001294,841,10,148
1000000320,140,3,323
1000000581,54,12,161
