1000000917,1,518
1000000918,1,702
1000000919,1,376
1000000920,1,990
1000000921,1,420
1000000922,1,514
1000000923,1,884
1000000924,1,458
1000000925,1,660
1000000926,1,753
1000000927,1,970
1000000928,1,617
1000000929,1,342
1000000930,1,760
1000000931,1,432
1000000932,1,320
1000000933,1,421
1000000934,1,540
1000000935,1,438
1000000936,1,480
1000000937,1,614
1000000938,1,384
1000000939,1,490
1000000940,1,662
1000000941,1,791
1000000942,1,301
1000000943,1,419
1000000944,1,785
1000000945,1,414
1000000946,1,960
1000000947,1,703
1000000948,1,677
1000000949,1,792
1000000950,1,698
1000000951,1,671
1000000952,1,736
1000000953,1,587
1000000954,1,639
1000000955,1,848
1000000956,1,504
1000000957,1,468
1000000958,1,442
1000000959,1,545
1000000960,1,736
1000000961,1,804
1000000962,1,367
1000000963,1,835
1000000964,1,497
1000000965,1,662
1000000966,1,885
1000000967,1,971
1000000968,1,590
1000000969,1,738
1000000970,1,896
1000000971,1,698
1000000972,1,555
1000000973,1,335
1000000974,1,712
1000000975,1,682
1000000976,1,402
1000000977,1,423
1000000978,1,658
1000000979,1,578
1000000980,1,838
1000000981,1,369
1000000982,1,507
1000000983,1,443
1000000984,1,694
1000000985,1,427
1000000986,1,472
1000000987,1,893
1000000988,1,689
1000000989,1,587
1000000990,1,520
1000000991,1,706
1000000992,1,746
1000000993,1,305
1000000994,1,782
1000000995,1,534
1000000996,1,578
1000000997,1,554
1000000998,1,750
1000000999,1,630
1000001000,1,739
1000001001,1,919
1000001002,1,778
1000001003,1,720
1000001004,1,362
1000001005,1,655
1000001006,1,938
1000001007,1,695
1000001008,1,328
1000001009,1,964
1000001010,1,519
1000001011,1,902
1000001012,1,688
1000001013,1,849
1000001014,1,358
1000001015,1,403
1000001016,1,924
1000001017,1,650
1000001018,1,371
1000001019,1,465
1000001020,1,456
1000001021,1,545
1000001022,1,857
1000001023,1,622
1000001024,1,615
1000001025,1,331
1000001026,1,728
1000001027,1,937
1000001028,1,957
1000001029,1,746
1000001030,1,724
1000001031,1,409
1000001032,1,925
1000001033,1,516
1000001034,1,314
1000001035,1,408
1000001036,1,994
1000001037,1,986
1000001038,1,446
1000001039,1,516
1000001040,1,513
1000001041,1,319
1000001042,1,817
1000001043,1,769
1000001044,1,844
1000001045,1,918
1000001046,1,494
1000001047,1,902
1000001048,1,617
1000001049,1,963
1000001050,1,376
1000001051,1,376
1000001052,1,907
1000001053,1,894
1000001054,1,810
1000001055,1,744
1000001056,1,505
1000001057,1,404
1000001058,1,546
1000001059,1,623
1000001060,1,715
1000001061,1,428
1000001062,1,588
1000001063,1,744
1000001064,1,759
1000001065,1,527
1000001066,1,578
1000001067,1,837
1000001068,1,635
1000001069,1,691
1000001070,1,547
1000001071,1,376
1000001072,1,332
1000001073,1,440
1000001074,1,490
1000001075,1,766
1000001076,1,408
1000001077,1,413
1000001078,1,668
1000001079,1,554
1000001080,1,458
1000001081,1,565
1000001082,1,999
1000001083,1,887
1000001084,1,557
1000001085,1,819
1000001086,1,654
1000001087,1,440
1000001088,1,615
1000001089,1,632
1000001090,1,371
1000001091,1,457
1000001092,1,659
1000001093,1,810
1000001094,1,784
1000001095,1,560
1000001096,1,501
1000001097,1,476
1000001098,1,875
1000001099,1,782
1000001100,1,921
1000001101,1,507
1000001102,1,821
1000001103,1,565
1000001104,1,657
1000001105,1,373
1000001106,1,631
1000001107,1,851
1000001108,1,399
1000001109,1,586
1000001110,1,376
1000001111,1,484
1000001112,1,476
1000001113,1,808
1000001114,1,349
1000001115,1,454
1000001116,1,581
1000001117,1,874
1000001118,1,905
1000001119,1,798
1000001120,1,341
1000001121,1,785
1000001122,1,459
1000001123,1,945
1000001124,1,431
1000001125,1,909
1000001126,1,369
1000001127,1,408
1000001128,1,315
1000001129,1,631
1000001130,1,389
1000001131,1,729
1000001132,1,721
1000001133,1,608
1000001134,1,705
1000001135,1,496
1000001136,1,506
1000001137,1,368
1000001138,1,816
1000001139,1,831
1000001140,1,336
1000001141,1,483
1000001142,1,675
1000001143,1,667
1000001144,1,886
1000001145,1,777
1000001146,1,899
1000001147,1,731
1000001148,1,667
1000001149,1,638
1000001150,1,822
1000001151,1,913
1000001152,1,481
1000001153,1,612
1000001154,1,592
1000001155,1,872
1000001156,1,682
1000001157,1,611
1000001158,1,472
1000001159,1,357
1000001160,1,627
1000001161,1,531
1000001162,1,839
1000001163,1,451
1000001164,1,574
1000001165,1,480
1000001166,1,854
1000001167,1,631
1000001168,1,549
1000001169,1,845
1000001170,1,393
1000001171,1,714
1000001172,1,564
1000001173,1,816
1000001174,1,917
1000001175,1,886
1000001176,1,778
1000001177,1,388
1000001178,1,542
1000001179,1,961
1000001180,1,756
1000001181,1,789
1000001182,1,894
1000001183,1,537
1000001184,1,979
1000001185,1,608
1000001186,1,492
1000001187,1,623
1000001188,1,936
1000001189,1,855
1000001190,1,545
1000001191,1,416
1000001192,1,514
1000001193,1,590
1000001194,1,668
1000001195,1,341
1000001196,1,569
1000001197,1,777
1000001198,1,829
1000001199,1,827
1000001200,1,594
1000001201,1,696
1000001202,1,751
1000001203,1,400
1000001204,1,666
1000001205,1,804
1000001206,1,352
1000001207,1,852
1000001208,1,964
1000001209,1,415
1000001210,1,672
1000001211,1,714
1000001212,1,305
1000001213,1,355
1000001214,1,462
1000001215,1,997
1000001216,1,582
1000001217,1,636
1000001218,1,438
1000001219,1,345
1000001220,1,772
1000001221,1,876
1000001222,1,598
1000001223,1,461
1000001224,1,560
1000001225,1,448
1000001226,1,937
1000001227,1,358
1000001228,1,721
1000001229,1,990
1000001230,1,672
1000001231,1,765
1000001232,1,799
1000001233,1,401
1000001234,1,432
1000001235,1,489
1000001236,1,487
1000001237,1,737
1000001238,1,473
1000001239,1,925
1000001240,1,922
1000001241,1,427
1000001242,1,988
1000001243,1,800
1000001244,1,418
1000001245,1,744
1000001246,1,810
1000001247,1,364
1000001248,1,509
1000001249,1,489
1000001250,1,814
1000001251,1,551
1000001252,1,641
1000001253,1,971
1000001254,1,345
1000001255,1,571
1000001256,1,710
1000001257,1,551
1000001258,1,524
1000001259,1,862
1000001260,1,574
1000001261,1,495
1000001262,1,647
1000001263,1,718
1000001264,1,345
1000001265,1,480
1000001266,1,863
1000001267,1,974
1000001268,1,455
1000001269,1,973
1000001270,1,660
1000001271,1,319
1000001272,1,630
1000001273,1,374
1000001274,1,383
1000001275,1,799
1000001276,1,502
1000001277,1,593
1000001278,1,590
1000001279,1,782
1000001280,1,383
1000001281,1,842
1000001282,1,596
1000001283,1,527
1000001284,1,982
1000001285,1,325
1000001286,1,686
1000001287,1,547
1000001288,1,525
1000001289,1,399
1000001290,1,694
1000001291,1,574
1000001292,1,658
1000001293,1,758
1000001294,1,570
1000001295,1,316
1000001296,1,931
1000001297,1,484
1000001298,1,960
1000001299,1,895
1000001300,1,751
1000001301,1,528
1000001302,1,896
1000001303,1,878
1000001304,1,665
1000001305,1,791
1000001306,1,334
1000001307,1,651
1000001308,1,643
1000001309,1,838
1000001310,1,945
1000001311,1,306
1000001312,1,585
1000001313,1,806
1000001314,1,346
1000001315,1,771
1000001316,1,853
1000001317,1,876
1000001318,1,579
1000001319,1,533
1000001320,1,454
1000001321,1,743
1000001322,1,829
1000001323,1,979
1000001324,1,898
1000001325,1,870
1000001326,1,699
1000001327,1,793
1000001328,1,649
1000001329,1,407
1000001330,1,948
1000001331,1,786
1000001332,1,887
1000001333,1,350
1000001334,1,994
1000001335,1,850
1000001336,1,416
1000001337,1,339
1000001338,1,768
1000001339,1,731
1000001340,1,869
1000001341,1,385
1000001342,1,772
1000001343,1,330
1000001344,1,832
1000001345,1,934
1000001346,1,538
1000001347,1,837
1000001348,1,413
1000001349,1,945
1000001350,1,510
1000001351,1,457
1000001352,1,937
1000001353,1,444
1000001354,1,651
1000001355,1,748
1000001356,1,672
1000001357,1,780
1000001358,1,515
1000001359,1,670
1000001360,1,392
1000001361,1,622
1000001362,1,595
1000001363,1,550
1000001364,1,422
1000001365,1,917
1000001366,1,371
1000001367,1,803
1000001368,1,440
1000001369,1,698
1000001370,1,350
1000001371,1,353
1000001372,1,830
1000001373,1,791
1000001374,1,732
1000001375,1,509
1000001376,1,585
1000001377,1,337
1000001378,1,423
1000001379,1,840
1000001380,1,321
1000001381,1,848
1000001382,1,718
1000001383,1,543
1000001384,1,922
1000001385,1,922
1000001386,1,506
1000001387,1,995
1000001388,1,797
1000001389,1,591
1000001390,1,315
1000001391,1,960
1000001392,1,465
1000001393,1,613
1000001394,1,768
1000001395,1,800
1000001396,1,926
1000001397,1,719
1000001398,1,573
1000001399,1,510
1000001400,1,539
1000001401,1,322
1000001402,1,819
1000001403,1,996
1000001404,1,904
1000001405,1,581
1000001406,1,338
1000001407,1,494
1000001408,1,524
1000001409,1,640
1000001410,1,308
1000001411,1,930
1000001412,1,916
1000001413,1,450
1000001414,1,422
1000001415,1,761
1000001416,1,302
1000001417,1,612
1000001418,1,385
1000001419,1,786
1000001420,1,328
1000001421,1,482
1000001422,1,583
1000001423,1,467
1000001424,1,437
1000001425,1,659
1000001426,1,945
1000001427,1,580
1000001428,1,505
1000001429,1,577
1000001430,1,826
1000001431,1,308
1000001432,1,959
1000001433,1,358
1000001434,1,871
1000001435,1,758
1000001436,1,815
1000001437,1,953
1000001438,1,873
1000001439,1,645
1000001440,1,581
1000001441,1,435
1000001442,1,418
1000001443,1,302
1000001444,1,703
1000001445,1,601
1000001446,1,868
1000001447,1,822
1000001448,1,839
1000001449,1,731
1000001450,1,308
1000001451,1,754
1000001452,1,680
1000001453,1,514
1000001454,1,657
1000001455,1,751
1000001456,1,325
1000001457,1,957
1000001458,1,778
1000001459,1,341
1000001460,1,888
1000001461,1,556
1000001462,1,752
1000001463,1,486
1000001464,1,552
1000001465,1,336
1000001466,1,748
1000001467,1,855
1000001468,1,406
1000001469,1,601
1000001470,1,364
1000001471,1,594
1000001472,1,362
1000001473,1,459
1000001474,1,485
1000001475,1,990
1000001476,1,475
1000001477,1,563
1000001478,1,1000
1000001479,1,587
1000001480,1,550
1000001481,1,315
1000001482,1,889
1000001483,1,858
1000001484,1,726
1000001485,1,530
1000001486,1,888
1000001487,1,838
1000001488,1,919
1000001489,1,954
1000001490,1,457
1000001491,1,732
1000001492,1,566
1000001493,1,483
1000001494,1,437
1000001495,1,634
1000001496,1,946
1000001497,1,861
1000001498,1,308
1000001499,1,581
1000001500,1,855
1000001501,1,682
1000001502,1,561
1000001503,1,795
1000001504,1,609
1000001505,1,744
1000001506,1,689
1000001507,1,801
1000001508,1,526
1000001509,1,992
1000001510,1,567
1000001511,1,878
1000001512,1,592
1000001513,1,960
1000001514,1,465
1000001515,1,629
1000001516,1,312
1000001517,1,824
1000001518,1,464
1000001519,1,305
1000001520,1,911
1000001521,1,948
1000001522,1,407
1000001523,1,922
1000001524,1,810
1000001525,1,466
1000001526,1,432
1000001527,1,949
1000001528,1,547
1000001529,1,352
1000001530,1,460
1000001531,1,774
1000001532,1,938
1000001533,1,860
1000001534,1,328
1000001535,1,342
1000001536,1,639
1000001537,1,336
1000001538,1,837
1000001539,1,300
1000001540,1,700
1000001541,1,485
1000001542,1,720
1000001543,1,588
1000001544,1,403
1000001545,1,814
1000001546,1,648
1000001547,1,914
1000001548,1,316
1000001549,1,418
1000001550,1,532
1000001551,1,558
1000001552,1,569
1000001553,1,938
1000001554,1,303
1000001555,1,423
1000001556,1,823
1000001557,1,337
1000001558,1,999
1000001559,1,717
1000001560,1,340
1000001561,1,671
1000001562,1,440
1000001563,1,976
1000001564,1,476
1000001565,1,445
1000001566,1,403
1000001567,1,712
1000001568,1,342
1000001569,1,918
1000001570,1,653
1000001571,1,969
1000001572,1,469
1000001573,1,804
1000000032,2,990
1000000033,2,532
1000000034,2,374
1000000035,2,358
1000000036,2,309
1000000037,2,380
1000000038,2,578
1000000039,2,376
1000000040,2,462
1000000041,2,832
1000000042,2,636
1000000043,2,795
1000000044,2,648
